fppc,det rate,tp,fp,fn,map,map_50,image_id,precision,recall,f1
0.02941,0.98039,100.0,3.0,2.0,0.3839446902275085,0.9186318516731262,test_23,0.970873786407767,0.9803921568627451,0.975609756097561
0.04673,0.98131,210.0,10.0,4.0,0.2057505548000335,0.4512450993061065,test_52,0.9545454545454546,0.9813084112149533,0.967741935483871
0.03734,0.93776,226.0,9.0,15.0,0.196221113204956,0.4030959606170654,test_34,0.9617021276595744,0.9377593360995851,0.949579831932773
0.17241,1.0,29.0,5.0,0.0,0.4242579340934753,0.8557066917419434,test_60,0.8529411764705882,1.0,0.9206349206349206
0.2459,1.0,61.0,15.0,0.0,0.3658780753612518,0.879292905330658,test_63,0.8026315789473685,1.0,0.8905109489051095
0.04206,0.99065,212.0,9.0,2.0,0.238696664571762,0.4638613760471344,test_32,0.9592760180995475,0.9906542056074766,0.9747126436781609
0.05952,1.0,84.0,5.0,0.0,0.4466557204723358,0.9922826886177064,test_28,0.9438202247191011,1.0,0.9710982658959537
0.0597,0.99005,199.0,12.0,2.0,0.2239952683448791,0.4628666937351227,test_46,0.943127962085308,0.9900497512437811,0.9660194174757281
0.05314505776636714,0.9537869062901155,3715.0,207.0,180.0,0.2683421566405079,0.5609149262309074,fold3,0.9472208057113718,0.9537869062901155,0.950492516310605
0.03125,0.98958,190.0,6.0,2.0,0.2823920249938965,0.5148515105247498,test_1,0.9693877551020408,0.9895833333333334,0.9793814432989691
0.03559,0.96797,272.0,10.0,9.0,0.1710091382265091,0.3415486812591553,test_24,0.9645390070921985,0.9679715302491103,0.9662522202486677
0.08163,0.96939,190.0,16.0,6.0,0.2363440990447998,0.5045544505119324,test_53,0.9223300970873787,0.9693877551020408,0.9452736318407962
0.10303,0.82424,136.0,17.0,29.0,0.1836170852184295,0.4477779567241668,test_75,0.8888888888888888,0.8242424242424242,0.8553459119496855
0.06011,0.97268,178.0,11.0,5.0,0.2563665211200714,0.5323559045791626,test_48,0.9417989417989417,0.9726775956284153,0.956989247311828
0.66667,1.0,12.0,8.0,0.0,0.371001124382019,0.9042903780937196,test_61,0.6,1.0,0.7499999999999999
0.12963,0.98148,53.0,7.0,1.0,0.4556966423988342,0.8859501481056213,test_73,0.8833333333333333,0.9814814814814815,0.9298245614035088
0.04317,0.99281,138.0,6.0,1.0,0.3128336668014526,0.658820629119873,test_8,0.9583333333333334,0.9928057553956835,0.9752650176678445
0.03226,0.94045,379.0,13.0,24.0,0.0972577780485153,0.2468316704034805,test_21,0.9668367346938775,0.9404466501240695,0.9534591194968554
0.57143,1.0,14.0,8.0,0.0,0.3854992687702179,0.7044174671173096,test_62,0.6363636363636364,1.0,0.7777777777777778
0.01934,0.9337,338.0,7.0,24.0,0.1633167266845703,0.2772277295589447,test_15,0.9797101449275363,0.9337016574585635,0.9561527581329562
0.02062,0.88402,343.0,8.0,45.0,0.156975582242012,0.2574257552623749,test_16,0.9772079772079773,0.884020618556701,0.9282814614343708
5.5,1.0,2.0,11.0,0.0,0.1603960394859314,0.4504950642585754,test_55,0.15384615384615385,1.0,0.2666666666666667
0.03911,0.93575,335.0,14.0,23.0,0.1750698536634445,0.2769306898117065,test_19,0.9598853868194842,0.9357541899441341,0.9476661951909476
0.02941,0.9902,101.0,3.0,1.0,0.3660604655742645,0.9049504399299622,test_23,0.9711538461538461,0.9901960784313726,0.9805825242718447
0.06542,0.97664,209.0,14.0,5.0,0.2037232965230941,0.4632673859596252,test_52,0.9372197309417041,0.9766355140186916,0.9565217391304348
0.04149,0.93776,226.0,10.0,15.0,0.1758325099945068,0.3814660310745239,test_34,0.9576271186440678,0.9377593360995851,0.9475890985324948
0.13793,1.0,29.0,4.0,0.0,0.4709659516811371,0.9509902000427246,test_60,0.8787878787878788,1.0,0.9354838709677419
0.14754,0.98361,60.0,9.0,1.0,0.3675377368927002,0.8845906853675842,test_63,0.8695652173913043,0.9836065573770492,0.923076923076923
0.04206,0.99065,212.0,9.0,2.0,0.2271884232759475,0.4643564522266388,test_32,0.9592760180995475,0.9906542056074766,0.9747126436781609
0.07143,1.0,84.0,6.0,0.0,0.4453588426113128,0.9646693468093872,test_28,0.9333333333333333,1.0,0.9655172413793104
0.05473,0.97512,196.0,11.0,5.0,0.2231202125549316,0.4659585952758789,test_46,0.9468599033816425,0.9751243781094527,0.9607843137254902
0.053401797175866496,0.949165596919127,3697.0,208.0,198.0,0.2676164995540272,0.5674421441825953,fold4,0.9467349551856594,0.949165596919127,0.9479487179487179
0.05602053915275995,0.9441848523748394,3677.6,218.2,217.4,0.25731850801543754,0.5558662606911225,promedio,0.9439382315611742,0.9441848523748394,0.9440375038799097
